,FIPS,race,location
1526,170318371002012,P1_004N,POINT (-87.69854016132295 41.88466673611228)
1527,170318371002012,P1_004N,POINT (-87.69816316403993 41.8841843073583)
1528,170318371002012,P1_004N,POINT (-87.69769342148237 41.8843979924627)
1529,170318371002012,P1_004N,POINT (-87.69802807304197 41.884614299597814)
1530,170318371002012,P1_004N,POINT (-87.69759353900605 41.88468384584472)
1531,170318371002012,P1_004N,POINT (-87.6976066978675 41.88483365286707)
1532,170318371002012,P1_006N,POINT (-87.69787947551073 41.88478911211626)
1533,170318371002012,P1_004N,POINT (-87.69804399564444 41.88426438938129)
1534,170318371002012,P1_003N,POINT (-87.69834262867818 41.88457271236389)
1535,170318371002012,P1_011N,POINT (-87.69850228186094 41.884709626145366)
1536,170318371002012,P1_011N,POINT (-87.69862550907706 41.884501781708046)
1537,170318371002012,P1_003N,POINT (-87.69817072861734 41.88460144334722)
1538,170318371002012,P1_019N,POINT (-87.69864269117312 41.88469211374058)
1539,170318371002012,P1_003N,POINT (-87.69859601265958 41.88433693078901)
1540,170318371002012,P1_004N,POINT (-87.69764609151035 41.88470121455658)
1541,170318371002012,P1_003N,POINT (-87.69818420063125 41.88419060565465)
1542,170318371002012,P1_004N,POINT (-87.6978338115409 41.88547022793001)
1543,170318371002012,P1_003N,POINT (-87.69764183047634 41.884397306551406)
1544,170318371002012,P1_019N,POINT (-87.69874566268153 41.88453241628812)
1545,170318371002012,P1_003N,POINT (-87.69759059367145 41.88518773483722)
1546,170318371002012,P1_004N,POINT (-87.69767710477463 41.884670820590344)
1547,170318371002012,P1_003N,POINT (-87.69812381513613 41.884531775642614)
1548,170318371002012,P1_011N,POINT (-87.69770552053049 41.884795750305045)
1549,170318371002012,P1_004N,POINT (-87.69816558686216 41.88437831181183)
1550,170318371002012,P1_004N,POINT (-87.69772023824794 41.88537546932141)
1551,170318371002012,P1_004N,POINT (-87.69770295566204 41.88523227342628)
1552,170318371002012,P1_003N,POINT (-87.69839338635141 41.88435268348893)
1553,170318371002012,P1_004N,POINT (-87.6977925227623 41.885315542287714)
1554,170318371002012,P1_004N,POINT (-87.69868388866445 41.88457575210965)
1555,170318371002012,P1_011N,POINT (-87.69810497607705 41.884318464026)
1556,170318371002012,P1_006N,POINT (-87.69773787305542 41.884349677391576)
1557,170318371002012,P1_004N,POINT (-87.69793993241358 41.88510094900629)
1558,170318371002012,P1_004N,POINT (-87.69833184695275 41.884184398487555)
1559,170318371002012,P1_004N,POINT (-87.6977782852214 41.884210452922396)
1560,170318371002012,P1_013N,POINT (-87.69813649446353 41.884390384453916)
1561,170318371002012,P1_013N,POINT (-87.69770089249788 41.88472585523418)
1562,170318371002012,P1_013N,POINT (-87.69787982230888 41.88462602854456)
1563,170318371002012,P1_013N,POINT (-87.69883618239272 41.884700340115145)
1564,170318371002012,P1_003N,POINT (-87.69773344632436 41.88483057125777)
1565,170318371002012,P1_004N,POINT (-87.69755035388238 41.88442774627542)
1566,170318371002012,P1_015N,POINT (-87.69761537701014 41.884742100542546)
1567,170318371002012,P1_003N,POINT (-87.69787623976335 41.8843611680048)
1568,170318371002012,P1_004N,POINT (-87.6976317265687 41.88451477797062)
1569,170318371002012,P1_006N,POINT (-87.69867192646117 41.88431828430825)
1570,170318371002012,P1_004N,POINT (-87.69757439374904 41.88480800744179)
1571,170318371002012,P1_004N,POINT (-87.69857147489245 41.884301950867794)
1572,170318371002012,P1_004N,POINT (-87.6978523341963 41.88534792412101)
1573,170318371002012,P1_003N,POINT (-87.69765850133835 41.88529300882173)
1574,170318371002012,P1_004N,POINT (-87.69824635624184 41.88427652573986)
1575,170318371002012,P1_004N,POINT (-87.69775442231413 41.884565625416386)
1576,170318371002012,P1_004N,POINT (-87.69828551351189 41.88446432371063)
1577,170318371002012,P1_011N,POINT (-87.69794618278465 41.88463923897937)
1578,170318371002012,P1_004N,POINT (-87.69802856827417 41.88463955845782)
1579,170318371002012,P1_003N,POINT (-87.69772728157027 41.8844236119159)
1580,170318371002012,P1_003N,POINT (-87.69873661147535 41.88449141432233)
1581,170318371002012,P1_004N,POINT (-87.69827083085704 41.88465295735145)
1582,170318371002012,P1_003N,POINT (-87.69782872273647 41.88473650832573)
1583,170318371002012,P1_003N,POINT (-87.69776309675522 41.88438806575905)
1584,170318371002012,P1_003N,POINT (-87.697975228862 41.88460126500858)
1585,170318371002012,P1_015N,POINT (-87.69828929393148 41.88451667855365)
1586,170318371002012,P1_004N,POINT (-87.69869634933961 41.884456575065485)
1587,170318371002012,P1_004N,POINT (-87.69783988353625 41.884433445057084)
1588,170318371002012,P1_004N,POINT (-87.69770878036861 41.884442589327215)
1589,170318371002012,P1_004N,POINT (-87.6978332203901 41.88465949283913)
1590,170318371002012,P1_004N,POINT (-87.69821035990873 41.88447024334735)
1591,170318371002012,P1_003N,POINT (-87.69857469559722 41.8845799868163)
1592,170318371002012,P1_003N,POINT (-87.69785374740486 41.88538209044121)
1593,170318371002012,P1_013N,POINT (-87.69765092280194 41.88542338872791)
1594,170318371002012,P1_003N,POINT (-87.69867454864286 41.884712715852565)
1595,170318371002012,P1_003N,POINT (-87.6987017808629 41.88429611662733)
1596,170318371002012,P1_003N,POINT (-87.69787541587236 41.88452026376828)
1597,170318371002012,P1_004N,POINT (-87.69763255103788 41.88430396883288)
1598,170318371002012,P1_015N,POINT (-87.69861462703376 41.88439040972362)
1599,170318371002012,P1_004N,POINT (-87.69866976451335 41.884719089064106)
1600,170318371002012,P1_006N,POINT (-87.69756942975869 41.8846455598073)
1601,170318371002012,P1_003N,POINT (-87.69793023042781 41.884461697139336)
1602,170318371002012,P1_004N,POINT (-87.6977164088512 41.884994667407746)
1603,170318371002012,P1_003N,POINT (-87.69792796069024 41.884853414940466)
1604,170318371002012,P1_011N,POINT (-87.69770244004482 41.884330849387446)
1605,170318371002012,P1_004N,POINT (-87.69763349627063 41.88433709653892)
1606,170318371002012,P1_015N,POINT (-87.69813740745774 41.88425546882852)
1607,170318371002012,P1_019N,POINT (-87.69785058537376 41.88487592722412)
1608,170318371002012,P1_019N,POINT (-87.69862889395301 41.88467539823851)
1609,170318371002012,P1_004N,POINT (-87.69765339292528 41.8853406621586)
1610,170318371002012,P1_011N,POINT (-87.69875409216984 41.88448725067243)
1611,170318371002012,P1_015N,POINT (-87.69768895348446 41.88442277356734)
1612,170318371002012,P1_003N,POINT (-87.69757497061335 41.885348610086126)
1613,170318371002012,P1_011N,POINT (-87.69758903748092 41.88422885636949)
1614,170318371002012,P1_004N,POINT (-87.6984535334756 41.884699844212264)
1615,170318371002012,P1_004N,POINT (-87.6977778582227 41.88525002428854)
1616,170318371002012,P1_004N,POINT (-87.69877422784373 41.88459918197473)
1617,170318371002012,P1_004N,POINT (-87.69770899858243 41.8844738131557)
1618,170318371002012,P1_004N,POINT (-87.69756008215337 41.884276002256264)
1619,170318371002012,P1_011N,POINT (-87.69768236955721 41.8846680553256)
1620,170318371002012,P1_003N,POINT (-87.69881713551202 41.88442562013325)
1621,170318371002012,P1_004N,POINT (-87.69824206541422 41.884463955276956)
1622,170318371002012,P1_004N,POINT (-87.69851461372704 41.88459054980962)
1623,170318371002012,P1_011N,POINT (-87.69882987089693 41.88463813060744)
1624,170318371002012,P1_003N,POINT (-87.69837511202842 41.88457146383267)
1625,170318371002012,P1_011N,POINT (-87.69822626856872 41.88455404566617)
1626,170318371002012,P1_003N,POINT (-87.6978785822645 41.884882633935725)
1627,170318371002012,P1_015N,POINT (-87.69787582975074 41.88536851081785)
1628,170318371002012,P1_003N,POINT (-87.69762598531179 41.884881304546674)
1629,170318371002012,P1_004N,POINT (-87.69799157956167 41.88470122078841)
1630,170318371002012,P1_015N,POINT (-87.69801902421855 41.88450480338463)
1631,170318371002012,P1_003N,POINT (-87.69765933581488 41.8852181727364)
1632,170318371002012,P1_004N,POINT (-87.6987670550137 41.88449871312291)
1633,170318371002012,P1_004N,POINT (-87.6978845078094 41.88491216592683)
1634,170318371002012,P1_019N,POINT (-87.69786955932996 41.88455364834622)
1635,170318371002012,P1_003N,POINT (-87.69772032133042 41.885034981173064)
1636,170318371002012,P1_004N,POINT (-87.69777488704055 41.88489665657303)
1637,170318371002012,P1_011N,POINT (-87.69793598566953 41.88518144163321)
1638,170318371002012,P1_004N,POINT (-87.698023020511 41.88440401669772)
1639,170318371002012,P1_019N,POINT (-87.69799808103397 41.884228290338825)
1640,170318371002012,P1_019N,POINT (-87.69838720268767 41.884455480134605)
1641,170318371002012,P1_003N,POINT (-87.69801024084178 41.884268207160545)
1642,170318371002012,P1_003N,POINT (-87.69787740271461 41.88422796272755)
1643,170318371002012,P1_004N,POINT (-87.69775171333953 41.88533141251908)
1644,170318371002012,P1_006N,POINT (-87.69779394312694 41.88511424190842)
1645,170318371002012,P1_004N,POINT (-87.6976783579598 41.88532266114805)
1646,170318371002012,P1_015N,POINT (-87.6975742582499 41.884307407343556)
1647,170318371002012,P1_019N,POINT (-87.69786049321779 41.884661400239466)
1648,170318371002012,P1_004N,POINT (-87.69881722273023 41.88458391949172)
1649,170318371002012,P1_003N,POINT (-87.69793925647376 41.88440226983969)
1650,170318371002012,P1_004N,POINT (-87.69786821224888 41.88488000389091)
1651,170318371002012,P1_003N,POINT (-87.69765271197211 41.88469937669912)
1652,170318371002012,P1_003N,POINT (-87.69769549502976 41.88444040272597)
1653,170318371002012,P1_003N,POINT (-87.6978042427265 41.885006336326036)
1654,170318371002012,P1_004N,POINT (-87.6977431846989 41.88441031607713)
1655,170318371002012,P1_011N,POINT (-87.69799393084976 41.88421884838039)
1656,170318371002012,P1_003N,POINT (-87.69774395463303 41.88422593706618)
1657,170318371002012,P1_011N,POINT (-87.69795108992311 41.884591540556144)
1658,170318371002012,P1_006N,POINT (-87.69877157369154 41.884460466463075)
1659,170318371002012,P1_003N,POINT (-87.69783316690257 41.884358321840416)
1660,170318371002012,P1_015N,POINT (-87.69873448708312 41.88450885218016)
1661,170318371002012,P1_003N,POINT (-87.69791651097798 41.88502855310954)
1662,170318371002012,P1_004N,POINT (-87.6978924138076 41.88430631750794)
1663,170318371002012,P1_011N,POINT (-87.6987520111769 41.884659447759795)
1664,170318371002012,P1_004N,POINT (-87.6985935042009 41.884326090448624)
1665,170318371002012,P1_004N,POINT (-87.69778415672087 41.884822417111444)
1666,170318371002012,P1_004N,POINT (-87.69792244988398 41.88485727904131)
1667,170318371002012,P1_011N,POINT (-87.69799824907733 41.88421937636617)
1668,170318371002012,P1_006N,POINT (-87.69879168643135 41.88423243622621)
1669,170318371002012,P1_004N,POINT (-87.69763883900534 41.884635872745264)
1670,170318371002012,P1_013N,POINT (-87.6978664938128 41.885490025411414)
1671,170318371002012,P1_003N,POINT (-87.69757872957506 41.88445379730644)
1672,170318371002012,P1_003N,POINT (-87.69757000902891 41.884443263275784)
1673,170318371002012,P1_006N,POINT (-87.69787274236167 41.8844000676884)
1674,170318371002012,P1_011N,POINT (-87.69769551164475 41.884542942809986)
1675,170318371002012,P1_019N,POINT (-87.6983266356712 41.88429560749336)
1676,170318371002012,P1_003N,POINT (-87.69766489732343 41.884874726983895)
1677,170318371002012,P1_004N,POINT (-87.69772630450767 41.88530444689006)
1678,170318371002012,P1_004N,POINT (-87.69793490326582 41.88539170658385)
1679,170318371002012,P1_004N,POINT (-87.69811815884988 41.88456037257968)
1680,170318371002012,P1_004N,POINT (-87.69775948367143 41.88435078271837)
1681,170318371002012,P1_006N,POINT (-87.69783796749995 41.884821677604116)
1682,170318371002012,P1_003N,POINT (-87.69858717128592 41.88423271227851)
1683,170318371002012,P1_004N,POINT (-87.69757473678193 41.884742861042454)
1684,170318371002012,P1_004N,POINT (-87.69761667378833 41.88448600355008)
1685,170318371002012,P1_003N,POINT (-87.69855635806793 41.884661138410465)
1686,170318371002012,P1_006N,POINT (-87.69777767776543 41.88428143781256)
1687,170318371002012,P1_004N,POINT (-87.69763264620238 41.88465414396774)
1688,170318371002012,P1_019N,POINT (-87.69865842183606 41.88466295588218)
1689,170318371002012,P1_004N,POINT (-87.69870391509407 41.884172062367256)
1690,170318371002012,P1_011N,POINT (-87.69855299443785 41.88431197269509)
1691,170318371002012,P1_004N,POINT (-87.6975910135685 41.885244216146816)
1692,170318371002012,P1_004N,POINT (-87.69826533961589 41.88456785541641)
1693,170318371002012,P1_011N,POINT (-87.69791930956913 41.88446935152394)
1694,170318371002012,P1_006N,POINT (-87.69873872239835 41.88446468153307)
1695,170318371002012,P1_004N,POINT (-87.69834412727823 41.88432517082678)
1696,170318371002012,P1_004N,POINT (-87.69861458442655 41.88454097695187)
1697,170318371002012,P1_004N,POINT (-87.69778063873945 41.8854498896107)
1698,170318371002012,P1_004N,POINT (-87.6977788878833 41.88547987984889)
1699,170318371002012,P1_011N,POINT (-87.69794091107084 41.88453584517504)
1700,170318371002012,P1_004N,POINT (-87.69758568436377 41.88434620778951)
1701,170318371002012,P1_003N,POINT (-87.69787192010622 41.88546606648529)
1702,170318371002012,P1_004N,POINT (-87.69869908371346 41.88420916271361)
1703,170318371002012,P1_004N,POINT (-87.69862424529133 41.884450807755414)
1704,170318371002012,P1_004N,POINT (-87.69772381648639 41.88437128655058)
1705,170318371002012,P1_006N,POINT (-87.69804082397177 41.88431863946435)
1706,170318371002012,P1_003N,POINT (-87.69875147290455 41.88448057377745)
1707,170318371002012,P1_011N,POINT (-87.69795214014961 41.8846568683491)
1708,170318371002012,P1_003N,POINT (-87.69768696546389 41.88549483807561)
1709,170318371002012,P1_011N,POINT (-87.69761741016858 41.88428418229225)
1710,170318371002012,P1_004N,POINT (-87.6976098849604 41.88424894540883)
1711,170318371002012,P1_004N,POINT (-87.69765200140802 41.88462533261114)
1712,170318371002012,P1_003N,POINT (-87.69764739493354 41.885167522170995)
1713,170318371002012,P1_003N,POINT (-87.69814888073839 41.88439432758156)
1714,170318371002012,P1_004N,POINT (-87.69821713195417 41.884602320200884)
1715,170318371002012,P1_011N,POINT (-87.69815026644935 41.88449047748256)
1716,170318371002012,P1_004N,POINT (-87.6988003394967 41.88450184065453)
1717,170318371002012,P1_003N,POINT (-87.69783910058314 41.88485154397234)
1718,170318371002012,P1_013N,POINT (-87.69846903912595 41.88441976788444)
1719,170318371002012,P1_004N,POINT (-87.69875847730253 41.884186930982345)
1720,170318371002012,P1_019N,POINT (-87.69850887992696 41.884327115211654)
1721,170318371002012,P1_004N,POINT (-87.69794311971575 41.88451881514892)
1722,170318371002012,P1_004N,POINT (-87.69774424120104 41.88449461290974)
1723,170318371002012,P1_003N,POINT (-87.69760871729524 41.88437742059298)
1724,170318371002012,P1_003N,POINT (-87.69830858037774 41.88448843631115)
1725,170318371002012,P1_006N,POINT (-87.69849274831545 41.88438048133147)
1726,170318371002012,P1_011N,POINT (-87.69764836747389 41.88511471118878)
1727,170318371002012,P1_003N,POINT (-87.69798014432773 41.88433044961155)
1728,170318371002012,P1_013N,POINT (-87.69854463889591 41.88464631489576)
1729,170318371002012,P1_003N,POINT (-87.69765263866516 41.88508221474982)
1730,170318371002012,P1_004N,POINT (-87.69863769950155 41.88462990855626)
1731,170318371002012,P1_004N,POINT (-87.69874943467232 41.884170519739584)
1732,170318371002012,P1_004N,POINT (-87.69844975309556 41.8843060041146)
1733,170318371002012,P1_003N,POINT (-87.69765064883634 41.88538211397751)
1734,170318371002012,P1_004N,POINT (-87.69759742877476 41.88522782585035)
1735,170318371002012,P1_004N,POINT (-87.69793680307012 41.88482917726876)
1736,170318371002012,P1_004N,POINT (-87.69867571804409 41.88437270928627)
1737,170318371002012,P1_003N,POINT (-87.69777333561747 41.8842635402742)
1738,170318371002012,P1_004N,POINT (-87.69807653160069 41.88443594483471)
1739,170318371002012,P1_003N,POINT (-87.69875934479855 41.88437399697087)
1740,170318371002012,P1_004N,POINT (-87.69881644089467 41.88443646929626)
1741,170318371002012,P1_003N,POINT (-87.69787324345562 41.88529443349439)
1742,170318371002012,P1_003N,POINT (-87.69765954836697 41.88453179030704)
1743,170318371002012,P1_003N,POINT (-87.6979149428288 41.88547062962751)
1744,170318371002012,P1_004N,POINT (-87.69786089126224 41.884481967586126)
1745,170318371002012,P1_004N,POINT (-87.69810992479624 41.88471237204632)
1746,170318371002012,P1_006N,POINT (-87.69849513685105 41.88449198068728)
1747,170318371002012,P1_004N,POINT (-87.69766425617178 41.884804761799806)
1748,170318371002012,P1_003N,POINT (-87.69758755875574 41.885390590454975)
1749,170318371002012,P1_004N,POINT (-87.69802865339783 41.884352888938906)
1750,170318371002012,P1_003N,POINT (-87.69783240064565 41.88495065445074)
1751,170318371002012,P1_003N,POINT (-87.69848344315385 41.88465591138796)
1752,170318371002012,P1_011N,POINT (-87.69869472956809 41.884598209300265)
1753,170318371002012,P1_015N,POINT (-87.69846263882552 41.88443731565963)
1754,170318371002012,P1_011N,POINT (-87.69830263139444 41.88450487911652)
1755,170318371002012,P1_015N,POINT (-87.69785904929124 41.884457600033855)
